repo_id;label;url;new_message1;Decision;Rationale;predicted_decision;predicted_rationale
4;0;https://github.com/square/okhttp/commit/8d4230b78d283924842edbe963b10cfb43737338;Don't append to a truncated line in the journal.  <enter> Fixes <issue_link> ;1;1;0;1
4;0;https://github.com/square/okhttp/commit/3bee7aca20ddde7137c874ab918d2dc603d3026e;Test that conditional misses update the cache.  <enter> Closes <issue_link> ;1;1;0;1
4;2;https://github.com/square/okhttp/commit/8fe27a50c2c88d382e6dc6600836bcc57fc7b0cf;Crash on unexpected RuntimeExceptions.  <enter> Currently we're sweeping these under the rug. ;0;1;0;0
4;0;https://github.com/square/okhttp/commit/26401d816215e1050b8c1cc070ddc7f6210df523;Use Okio <version> final. ;1;1;1;1
4;3;https://github.com/square/okhttp/commit/1ba78fa29d1c0667bf7fb5efac2a9898d1d98b43;Some POST samples. ;1;0;1;0
4;3;https://github.com/square/okhttp/commit/65a64c54072ea9a169098ff087cccfe726de03d5;APIs to set and remove path segments. ;1;0;1;0
4;0;https://github.com/square/okhttp/commit/2ec2027fc00e24a83cd7bb7fef8b11e7c751bc13;Add missing copyright headers.  <enter> <issue_link> ;1;1;1;1
4;3;https://github.com/square/okhttp/commit/7e28b1d6b6834879556b9c3caa62e49e428351cc;Change  <file_name>  to not implement java.net.ResponseCache.  <enter> This marks some methods as  @deprecated  and internal-only. Unfortunately we don't have a great mechanism to hide them from the documented <iden>. ;1;0;1;1
4;3;https://github.com/square/okhttp/commit/53ebedf932b71bed7b05220e31b24388301168a4;Implement query parameter management.  <enter> The tricky part of this is '+' and ' ' management. ;1;0;0;1
4;3;https://github.com/square/okhttp/commit/770a1f954dfbd1b956ffceaf67c38f10a4de4401;Small cleanups.  <enter> Return the  <file_name>  on setters. Remove some completed TODOs in  <method_name>  Link to Okio in Javadoc. ;1;0;1;1
4;3;https://github.com/square/okhttp/commit/d3c57bd4f38d5d3944da88266dd9b474a84d802b;" <file_name>  parsing.  <enter> This includes everything but character encoding. The implementation is built around one oversized method that runs top to bottom; I found this was easier to follow than the switch statement recommended by the <iden> standard. ";1;0;1;1
4;0;https://github.com/square/okhttp/commit/d017be5b0042d2142d9b541c1403aa393c2c7fdd;Test differences between user and network responses for gzip. ;1;1;0;1
4;2;https://github.com/square/okhttp/commit/5b6f64a46220911466350202ae974f167497225a;Fix <iden> post retransmit in the new API.  <enter> We don't buffer response bodies in the new API. But we should retransmit POST bodies when a request fails. ;0;1;1;1
4;0;https://github.com/square/okhttp/commit/2e07d308d2189e9ffef4fa958fa20f467ffdcfe5; <file_name>  recipe.  <enter> To my great delight, <iden> and Android can read .pem files without the BKS or JKS store files we typically use to distribute trusted certificates. <enter> This recipe includes a big copy-and-pasteable method for converting an <iden> of <iden> files into an <iden>. The rest of it is warnings about how dangerous that is. <enter>  Closes <issue_link> ;1;1;0;1
4;0;https://github.com/square/okhttp/commit/1ab086360755fcb13356617fe6d738171889d810;"Add a test for interceptors throwing unchecked exceptions.  <enter> Our behavior here is not good. Right now it looks like we're leaking resources; nothing is releasing the socket in a 'finally' clause when interceptors crash. We're also not notifying the callback that the call has failed; that's left hanging. <enter> That said, we don't expect applications to recover from these exceptions. <enter>  Closes <issue_link> ";1;1;0;1
4;0;https://github.com/square/okhttp/commit/2d47bc2631048fc713dbc7dbb6e7603619fce776;Add a test for corner-case behavior.  <enter> I'm looking to make HttpURLConnectionImpl delegate to Job, and that means writing tests for all the weird things it does above HttpEngine. ;1;1;1;1
4;0;https://github.com/square/okhttp/commit/ff7946416d86aedcf154b868ba869241cd4816e9;Add some pings to force happens-before in <iden> tests.  <enter> Previously we were relying on accidents to get our tests to pass. There may still be some that require work, but this should fix the three tests that I saw fail. <enter>  <issue_link> ;1;1;1;1
4;3;https://github.com/square/okhttp/commit/6c57d76915a7e79cc8b8f743ccd8ecc35889ce7c;Track  <file_name>  ownership.  <enter>  <file_name>  ownership is somewhat racy: when an HttpURLConnection reads the last byte of a connection, its ownership is released and given to the  <method_name>  ;1;0;1;1
4;0;https://github.com/square/okhttp/commit/4c86085429edbeef0a383941936ee7b64cc3805e;Drop ALPN support.  <enter> <issue_link> ;1;1;1;0
4;3;https://github.com/square/okhttp/commit/8f035fc347f1ba9e4155ce99242c1a4f7d6e16dd;Restore support for ResponseCache.setDefault(). ;1;0;0;1
4;0;https://github.com/square/okhttp/commit/6d8e198e2dd1ef808e81c57a9e88aa6218e0dbab;New mockwebserver docs. ;1;1;1;1
4;3;https://github.com/square/okhttp/commit/5c3cfd9148500c19794aec4ba44c426247b7bd72;Confirm that we use <iden> formatting in <iden>(). ;1;0;0;1
4;0;https://github.com/square/okhttp/commit/29ffd5237ec89577a67c781c746ce72f968efabe;Test for redirect leak bug. ;1;1;0;1
4;3;https://github.com/square/okhttp/commit/97524fb5c9b94b1544a641f115318a41d976a801;Use <iden> in  <method_name>  ;1;0;1;1
4;0;https://github.com/square/okhttp/commit/dac5aed3d5f9307b9d1ab0a8c7840b232d053ef3;Move  <file_name>  pooling logic.  <enter> Previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams. <enter> Move  <file_name>  reuse to  <file_name> , with policy informed by  <method_name>  It specifies what to do when the  <file_name>  becomes idle: pool, close or hold. The  <file_name>  does what it's told. ;1;1;1;1
4;0;https://github.com/square/okhttp/commit/855c114f4f6fce3e0e1ae71479f89c9d5ad066d6;Read/write access for byte, short and int.  <enter> This is big-endian only because that's all we use in OkHttp. ;1;1;0;1
4;3;https://github.com/square/okhttp/commit/5fe67f1bfc00a1c2027802515079137f6fd70bea;Implement moving bytes between OkBuffers.  <enter> This is more complicated than I'd anticipated. ;1;0;1;1
4;0;https://github.com/square/okhttp/commit/32a2b1d8d000a19d4a340cc1d77a68973a9d65dc; <file_name>  API sketch.  <enter> <iden>'m unhappy with java.io:  * No timeouts.  * Every layer needs to copy bytes around. Always copying bytes.  * Features like mark/reset and available() are clumsy.  * Its awkard in mixed text/binary protocols like <iden> because  character decoding is separate and takes over the stream. <enter> Unfortunately java.nio isn't better, just different:  * It's complex.  * <iden> are fixed size.  * No built-in buffer pooling.  * Features like mark/reset/position are clumsy. <enter> This is an obnoxious attempt at a 3rd <iden>/O interface, mostly inspired by <iden> and <iden>, but using growable buffers instead of byte arrays as the core data container. ;1;1;1;0
4;0;https://github.com/square/okhttp/commit/97741e94fba896f2aede30aecb789efe409202cf;Don't unzip if there isn't a response body.  <enter> <issue_link> ;1;1;1;0
4;0;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Don't attempt <iden> modes we know will fail.  <enter> <issue_link> ;1;1;1;1
4;3;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Small docs fixes. Remove <iden> 2 warnings. ;1;0;1;1
4;3;https://github.com/square/okhttp/commit/3eda83ab14d334bf5a5cb900674df1552de74e73; <method_name>  is unused.  <enter> This was a failed experiment. ;1;0;0;1
4;0;https://github.com/square/okhttp/commit/59a6804c91328c2d1eb096054590b213ab711d22;Tests for canceling async requests. ;1;1;1;0
4;0;https://github.com/square/okhttp/commit/30ecba897fb624df201f0a014b54a604418a0e73;Use  <file_name>  and  <file_name>  types in  <method_name> <enter> This breaks support for java.net.ResponseCache implementations. That's good. That <iden> is akward and can't support important features like conditional GETs and hit tracking. ;1;1;0;1
4;0;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;"Define async APIs and switch  <file_name>  to use <iden> directly.  <enter> Using <iden> directly introduces some duplicated code with <iden>. It also breaks the  <file_name>  cache. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on  <file_name>  directly rather than vice versa. ";1;1;1;1
4;3;https://github.com/square/okhttp/commit/742cee9e41eebb3f8af3b830f7b62ef898a14976;Static HTTPS/SPDY3/HTTP2 server example ;1;0;0;1
4;2;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Fix checkstyle issues in new <iden> code. ;0;1;1;1
4;0;https://github.com/square/okhttp/commit/29ab48bf0dfbac1b249f2233de08fa948bad11d8;Fix a race condition in  <method_name> <enter> This was causing some <iden> connections to be evicted early, and preventing connection reuse. <enter> The spdyConnectionReuse test becomes flaky with the fix that makes  <file_name>  use different sequenceNumbers for different requests on the same socket. With the fix the test is no longer flaky. The old test wasn't good enough to detect what it wanted to detect! <enter> This race has existed in the code since we added more aggressive time-based expiration in January 2013. In my basic tests the race impacted ~20% of connections on a desktop VM. It may have been more on mobile. ;1;1;0;1
4;3;https://github.com/square/okhttp/commit/00a50d1919549b51d941aeb893b2a5ed465aa472;Teach  <file_name>  <iden>.  <enter> Kill  <file_name>  in the process. ;1;0;1;1
4;3;https://github.com/square/okhttp/commit/ef09f798a32dc4d0593388054e446f199c14ec8f;Don't use <iden> APIs not in Gingerbread ;1;0;1;1
4;3;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Introduce a  <file_name>  interface between engine and connection.  <enter> This breaks the direct dependency from  <file_name>  to  <method_name>  With this dependency broken, we can start to use  <file_name>  directly from Dispatcher and Job. ;1;0;1;1
4;0;https://github.com/square/okhttp/commit/a39032cb0af0de4cbc1c18397c64f67074981538;Make  <file_name>  less flaky  <enter> I was seeing flaky results in the debugger because pooled connections were being evicted as the test ran. ;1;1;1;1
4;3;https://github.com/square/okhttp/commit/954e8f5453a23d52f6a2a09aac469ca73460e0f5;Dependency-free examples for the <iden> front page.  <enter> I'm going to include code snippets from these. ;1;0;1;0
4;2;https://github.com/square/okhttp/commit/63c5a42ecdc53d51cc6d617d4fcc05cb2e7a9dba;Don't explode if we can't find an interface for a local address.  <enter> We'll likely explode later when attempting to use the socket. But that will fail with an IOException, unlike this which was failing with a NullPointerException. ;0;1;0;1
4;3;https://github.com/square/okhttp/commit/6ed0f2c2cbf5872684bcc50a883fb6d5d0ac207f;Update to the latest  <method_name> <enter> Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062 ;1;0;1;1
4;0;https://github.com/square/okhttp/commit/4e3da9d43076937819a397fadddcd6514c9f6f2d; <method_name> <enter> This is the first step in a change that'll permit the underlying socket stream to change out-from-under-you while you're uploading POST data to a server. <enter> It'll recover from failures writing the request body that occur within the first <iden> bytes, where <iden> will be determined by the number of bytes that can be written without positive confirmation. <enter> See  <issue_link> ;1;1;0;1
4;3;https://github.com/square/okhttp/commit/2d45a13249943cafa73460b35c3c366e5742eb6f;Mechanically change <iden> to Square's <iden> style. ;1;0;0;0
4;0;https://github.com/square/okhttp/commit/b9580d68e9bc34eef397e9bc7f13091f1e3f1528;"Be more careful around IOExceptions.  <enter> This adds a first test where a frame is truncated. That has some unpleasant consequences for the other tests because it means the  <file_name>  is more aggressive about closing the socket when all frames have been sent. <enter> It also reduces the use of exceptions for flow control when handling bogus incoming frames. This is a bit worse and a bit better; my goal is to make it easier to differentiate between protocol-level problems (bogus frames) from transport-level problems (closed sockets and EOF streams). ";1;1;1;1
4;3;https://github.com/square/okhttp/commit/3d2547f18886e771aaa9baa996a21136c93460c4;Restore tests for response caching + <iden>.  <enter> One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed. ;1;0;1;1
4;0;https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d;Move out of the  <file_name>  package.  <enter> To promote the code into AOSP, we'll keep this package as-is and do the jarjar in <iden> instead. ;1;1;1;1
4;0;https://github.com/square/okhttp/commit/40ff76547064c3fb5acb9047a6f679dd4379a4d0;Make  <method_name>  return full working connections.  <enter> Previously the returned connections required the caller to do extra work: setting up tunnels (which could require auth) and performing an <iden> handshake. With this change we make a complete working connection in  <method_name>  <enter> This will make it easier to fix fallback when a single domain has multiple <iden> addresses and some of those addresses are not reachable. <enter> This will also make it easier to do SPDY through <iden> proxies. ;1;1;1;1
4;2;https://github.com/square/okhttp/commit/cbb33cbd05947c7680fe3519678323641a56fa8c;Fix a severe bug where multiple <iden> tunnels were attempted.  <enter> The previous code would attempt a <iden> tunnel on reused HTTPS connections, even after the tunnel had been established. This is a severe protocol error! ;0;1;0;1
4;0;https://github.com/square/okhttp/commit/68ebb704fb73ad1545ae82287f8b2a5f68d8e69d;Address some todos around stream failures and peer errors. ;1;1;0;1
4;2;https://github.com/square/okhttp/commit/ac0a0b98e425be757b04b93ab9d4d7b0600d3815;We don't need no stinkin braces. ;0;1;1;1
4;3;https://github.com/square/okhttp/commit/7a7ad1cdb22ed381c468ee38d757da03b4b1877a;Handle incoming <iden> frames in <iden>. ;1;0;1;1
4;2;https://github.com/square/okhttp/commit/5aa2456a145883f6688c6ee325635ed0c6339076;Fix <iden> which was being computed incorrectly.  <enter> We were only returning 'true' once we were already in a tunnel. This was bogus. In theory a <iden> tunnel sending extra data could be corrupted due to this bug. <enter> Also migrate one of the <iden> tunnel tests to use SslContextBuilder instead of <iden>. ;0;1;1;1
4;0;https://github.com/square/okhttp/commit/15940665526348d815b26d509ce44c79926c612b;Merge: Fix <iden> warning due to lack of close on <iden> <enter> Original AOSP/libcore commit by Brian Carlstrom: java.lang.Throwable: Explicit termination method 'end' not called at dalvik.system.<iden>.open(<iden>.java:184) at java.util.zip.Inflater.<init>(Inflater.java:82) at java.util.zip.<iden>.<init>(<iden>.java:96) at java.util.zip.<iden>.<init>(<iden>.java:81) at  <file_name>  <file_name>  at  <file_name>  <file_name>  at  <method_name>  <method_name>  <file_name> :274) at  <method_name>  <method_name>  <file_name> :486) at ... <enter> Bug: 6602529 Change-Id: I9b49cbca561f8780d08844e566820087fdffc4d7 ;1;1;0;1
4;0;https://github.com/square/okhttp/commit/0ea4c8fc132d2b452b2ea57e06fcab67ae317473;Give the in-progress code a <iden> version number. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/61a71e2b355994bcb09b858d4df9e31341fdc933;Update google-java-format to <version> ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/60b938a2ab6f66619ab2f8fa0beeb2ec2d40b45d;Clarify that errors start at 0% probability. ;1;1;0;0
3;3;https://github.com/square/retrofit/commit/637d1f076680798fce90eb6f8aaf024427269140;Update to <iden> <version> and a stable <iden>. ;1;0;0;1
3;0;https://github.com/square/retrofit/commit/6108179c09dae0ccdd7e8d97d4a3b79f9f4443a4;Use custom exception type when triggering mock failure.  <enter> Since we omit the stack trace, this more clearly indicates the source being from <iden>'s mock behavior. ;1;1;0;1
3;0;https://github.com/square/retrofit/commit/3c963a4a470194961e98952b2b51b8b29901d9e5;Add JSR 305 nullability annotations. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/a9eb2696ef928e406442f7f43394c4cbaa6d0c8d;Update  <file_name>  to the latest version. ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/c165a4a7349a3913807ec3277d70e7c68fc991bd;Import <iden> 2 <iden>  <enter> From  <url> ;1;0;0;0
3;3;https://github.com/square/retrofit/commit/119257a860ea6fd0bb536ce2b626a63b197d666c;Allow <iden> errors to be created as part of mock behavior. ;1;0;1;0
3;3;https://github.com/square/retrofit/commit/2074732da81f1079cccf8a6bf7cc2e37d2666bc8;Reflect <iden> canceled state from our <iden>. ;1;0;1;1
3;0;https://github.com/square/retrofit/commit/98d622aa8cb1dbf8ba0a055b641968af556b9105;Remove unused interface. ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/240e3cdf6822a2fb0514cae4758822780d559359;Propagate fatal exceptions even if already dispatching an error. ;1;0;0;1
3;0;https://github.com/square/retrofit/commit/eccfe208bcb7c54d357c60842aa6e33cc15424cd;Switch to a better, custom validating subscriber.  <enter> <iden> is a poor implementation for correctness testing. This new subscriber ensures all events are tested by being a <iden> rule. It also consumes events as they're validated so that assertion becomes more like a script than a ledger. <enter> This also switches tests to use unsafeSubscribe to ensure that any contract violations are not being suppressed. The latest version of RxJava is required for accessing this method on <iden>. ;1;1;0;1
3;3;https://github.com/square/retrofit/commit/db061137bc7a757a527773e3024083750982051f;Simplify observable creation and reduce runtime allocations. ;1;0;1;1
3;0;https://github.com/square/retrofit/commit/999c72be0468664c711159cd53deff79e62ee4a1;Refactor <iden> tests to avoid the use of blocking operators. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/e3b839eb49ac856ac5cffb7c113321df9244e29f;Remove duplicated test.  <enter> It is the same as  in this file. ;1;1;1;1
3;2;https://github.com/square/retrofit/commit/f7a8ba0b448a8643bdb8e989f19468d6c365e8ee;Update to support protobuf <version>. ;0;1;0;1
3;3;https://github.com/square/retrofit/commit/fd0213b74724959292f3da667f523fc2fb50fc72;Skip a UTF-8 <iden> if present. ;1;0;1;0
3;1;https://github.com/square/retrofit/commit/644be3a725ce2b19ae1139b1420c6487e3d3998b;Actually let's call it a <version>. ;0;0;1;1
3;0;https://github.com/square/retrofit/commit/6f8a9a664c0198992b8478e0671cc4a7db4f1d8e;Add missing import. ;1;1;1;1
3;2;https://github.com/square/retrofit/commit/2d8edc034af617e317a78509284b7adf93895c74;Honor the encoding of the response in XML deserialization. ;0;1;0;0
3;3;https://github.com/square/retrofit/commit/aa7a79542d6374c05c8bb40b4edafbfc42fdbf81;Adapter Javadoc details. ;1;0;0;1
3;2;https://github.com/square/retrofit/commit/10ff3d97faadcd6f716447d3376f9f51992e44dd;Document maps don't allow null anywhere. ;0;1;1;1
3;1;https://github.com/square/retrofit/commit/83567819cb1cf52dad6e8ee6ce2c0fd5d47bef7c;All the latest of all the things. ;0;0;1;0
3;3;https://github.com/square/retrofit/commit/7bbbf1937c6e5ed79d14c2c13fc30d5f8305e43c;Remove the need for generated accessor methods. ;1;0;1;1
3;3;https://github.com/square/retrofit/commit/09ce077dcb95fdfe914fbac97462d8c707e6820d;Null check Call.enqueue argument. ;1;0;0;1
3;3;https://github.com/square/retrofit/commit/b28f9053fd92535f9d41f2010ead31191e79df36;Forbid null map values, and null maps. ;1;0;0;0
3;3;https://github.com/square/retrofit/commit/cb5c9cec34490559f0332941dd6b22e29471b9cb;Propagate callback executor even when not explicitly specified.  <enter> This lets custom <iden> implementations use the  <file_name>  default for their callbacks. ;1;0;1;1
3;1;https://github.com/square/retrofit/commit/026a35e78a390e8941ee8b24149877ae51940c19;Speling. ;0;0;0;0
3;0;https://github.com/square/retrofit/commit/a19609a16359af66aec5410459899291b2c45cf1;Add example of using <iden>  <file_name>  as a <iden>  <method_name> <enter> This also adds the  <file_name>  instance as a param to the string  <file_name>  to allow it to delegate to others directly. This brings it into parity with the method signatures of the other  <file_name>  methods anyway. ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/473fd2473cc41e68eb61c6d2d4316d720edd46fb;Use <iden> instance as factory for reader to honor config.  <enter> This allows settings like support for leniency to be honored. ;1;0;1;0
3;3;https://github.com/square/retrofit/commit/291591e634a48ce6539d66164b0da3b8de179c6e;Write up Beta 4's current change log. ;1;0;1;0
3;2;https://github.com/square/retrofit/commit/6a84e8bddcab818eafeeec7ec52d260402f358b8;Do not trap <iden> from request body conversion. ;0;1;1;0
3;3;https://github.com/square/retrofit/commit/b3ea768567e9e1fb1ba987bea021dbc0ead4acd4;Provide ability to retrieve original <iden> object from  <method_name>  ;1;0;0;0
3;0;https://github.com/square/retrofit/commit/452004af62ff790ca6d271bc80d36fa5e49dcda5;Prepare version <version>. ;1;1;0;1
3;0;https://github.com/square/retrofit/commit/78119485c2ee60cbeb2dc478679cfd7b9712ddbd;Use new <iden>'s non-throwing close and a simpler body copy. ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/4cd675dcda829a9ec613770105909ab9cb36e722;Switch to a proper builder for  <method_name> <enter> This allows passing an explicit executor for test cases. ;1;0;0;1
3;0;https://github.com/square/retrofit/commit/c342d650a8abe8c87222d286a2c321ba9563e47b;Remove incorrect generic parameter. ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/365b2104eceb9b0007395b849740c381d13a22a1;Extract iterable and array behavior from  <method_name>  ;1;0;1;0
3;3;https://github.com/square/retrofit/commit/7e4beeb66e3b5e66907410b930b653ff5ad63ead;Tweaks from review. ;1;0;0;0
3;0;https://github.com/square/retrofit/commit/a1109549247be09db9a0de3d64fcecdd43a13d24;Documentation for endpoint resolving on a base  <method_name>  ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/a9c0512fa6f88933702bf0e12243f5a584c01f66;Use a correct implementation of path encoding. ;1;0;1;1
3;0;https://github.com/square/retrofit/commit/9885c9d7b894fde3cdf90acfde8585788a646f11;Prepare for <version>. ;1;1;0;1
3;3;https://github.com/square/retrofit/commit/7bcdfb3f5b2cf23965eac5f4779612313c4e652b;Provide option for eagerly validating an interface. ;1;0;0;0
3;3;https://github.com/square/retrofit/commit/42b6f8c5de4d63c01425a8b5c7c4765b84f798ec;Switch to a generic to/from  <file_name> , explicit factory.  <enter> This allows for specialization based on for what purpose the  <file_name>  is being created. For the built-in  <file_name>  factory, for example, types like `<iden>` and `<iden>` only apply to the response type and types like `<iden>` only apply to a body/part type. ;1;0;1;1
3;3;https://github.com/square/retrofit/commit/8a70ac168500cc60c0ccf8ec6c8c9e34885e3dac;Consolidate response body specializations as inner classes. ;1;0;1;0
3;3;https://github.com/square/retrofit/commit/5f0fab05a93372060d0019803895897de3e6166c;Change log for <version>. ;1;0;0;0
3;0;https://github.com/square/retrofit/commit/c0cc4cb5bbf688a11dda5531f009300b20005e61;RxJava <version> with an important Android fix.  <enter> Just in case someone is relying on the transitive dependency. ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/21f327cc70d010af01d57ddb2ff209bef7f05033;Naming, API changes, and documentation around mock services. ;1;0;1;1
3;3;https://github.com/square/retrofit/commit/0973ca61da4fb5d293e53c8334fe5f7ae3cfdfd2;Restore mock module for creating delayed and erroring Calls. ;1;0;0;0
3;3;https://github.com/square/retrofit/commit/75077e0a18ab9dcbb836f14afa736ab251a56a8e;Move response <iden> lookup to happen during method parsing. ;1;0;0;0
3;0;https://github.com/square/retrofit/commit/fe6d0f9b2a68063a086fa9da80d04293fbe3becf;Introduce factory for  <file_name>  concept.  <enter> This is still highly-inefficient in its internal use and there are no tests proving that we now fail earlier in configuring a service method. Both of those will come in follow up commits ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/580d31ae906ac28f608427d4c4d2318a0e8b658a;Rename main class to  <method_name>  ;1;1;1;0
3;0;https://github.com/square/retrofit/commit/74d6a855eb4ca0c11ec9fcc2e898b0fe540e787e;Add a test to verify unused and potentially invalid path params are allowed. ;1;1;0;1
3;3;https://github.com/square/retrofit/commit/9b203b66891c1d363529a1b2b46c8968bf54d7cc;Move  <file_name>  into the main package, remove <iden> from core.  <enter> This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own  <file_name>  or one of the provided ones. ;1;0;1;1
3;0;https://github.com/square/retrofit/commit/49bba7d60f2a920e138e9388c515ee58fc8c4bcf;Rewrite RxJava call adapter tests to be more understandable. ;1;1;0;1
3;2;https://github.com/square/retrofit/commit/79a2a501b5964bd831bd3c4b9554d35fb2e584c2;OkHttp <version> only. ;0;1;0;1
3;1;https://github.com/square/retrofit/commit/0316bae5bd503462883bc8ea2ddd317b5bf9f222;Formatting. ;0;0;0;0
3;3;https://github.com/square/retrofit/commit/e0f446499197658f05e5a41403ec5ca101e9ed86;Restore <iden> encoding support. ;1;0;0;1
3;0;https://github.com/square/retrofit/commit/7a06832e3cee1f4d90ac8fd24fc39f90e3787b4c;Remove unused classes from <otherCommit_link> . ;1;1;1;1
3;2;https://github.com/square/retrofit/commit/fe1d01684c96d55224c67e67c31c3fd8faa05c24;Ensure we don't crash on null header values. ;0;1;0;1
3;0;https://github.com/square/retrofit/commit/757278c7ab7f6c8e5a40d16a5707c35e0f61c5ab;Update to OkHttp <version>. Fix a tiny potential NPE. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/ed1122ae27c0503e3182e9a7d817097b7febcebb;Fix annotation link. <iden> is gone. ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/f56cd02871aa8c8f94a2354cdaf9e7c6dc9b1091;Use new central artifact redirect link. ;1;0;1;1
3;0;https://github.com/square/retrofit/commit/745e29b7832c3cc37e7b6d395aded79a908c3bbc;Remove deprecated error identifier.  <enter> This whole class is probably going to die or morph, but killing off tech debt before major refactorings makes me feel good. ;1;1;0;0
3;0;https://github.com/square/retrofit/commit/bc2c3c5a31a5ebec5df5790588c25cfd10d7a4a6;Prepare for <version>. ;1;1;0;1
3;2;https://github.com/square/retrofit/commit/93371a4c37f22b83df32edca3b0af376642a6d7d;Favor an immutable singleton list over immutable list view. ;0;1;0;0
3;2;https://github.com/square/retrofit/commit/f29e29761f9b44e5fbfaf6e37460e6fde88c9a03;Next version will be <version>. ;0;1;0;1
3;0;https://github.com/square/retrofit/commit/46598adb1da0f6d2498d9f8b815b170bf95fe1f8;Use the annotations directly for parameter handling.  <enter> Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything. <enter> Deprecate the pre-encoded annotations in favor of boolean fields on the corresponding 'regular' annotation. ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/42727183bebe8256ccd4acb648e3ad56d8af7b76;Bump Wire dependency. ;1;0;0;1
3;3;https://github.com/square/retrofit/commit/3a6b251633bf533751c66594ded8b827ff67c300;Migrate most behavior tests to be whitebox(ish).  <enter> Eliminate the blackbox inspection into <iden> and direct invocation of <iden> by combining the two. ;1;0;1;0
3;3;https://github.com/square/retrofit/commit/5795931d159f0a591e5dad3d9de6f8d0e9785413;Add transfer encoding to multipart parts.  <enter> Also: <enter>  * Reject multiple annotations on method parameters.  * Pre-size <iden> instances to their likely size. ;1;0;1;0
3;3;https://github.com/square/retrofit/commit/cc37ab8d370379fa025395d5256bc7ac068a8980;Bump Guava dependency. ;1;0;0;1
3;3;https://github.com/square/retrofit/commit/f986cde7323b8a0656f98de4bc88d14f7d126779;Bump test dependencies. ;1;0;0;1
3;0;https://github.com/square/retrofit/commit/fb746cb2f67a51c100e368844ac26dedb9e8eac4;Expose success type on  <method_name> <enter> There's a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in in a follow-up. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/54c8e17ad51bd35e75009233c3be6cdc3afe310e;Update documentation for handling of @field and @part values. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/863030b551bc2e3447c5dde55d6bcc312218de6f;Add docs about null responses. ;1;1;1;0
3;3;https://github.com/square/retrofit/commit/00f4c420166eb070a035cdd641b7afa101f65602; <file_name>  should use <iden>. ;1;0;1;1
3;3;https://github.com/square/retrofit/commit/05d6797c3c0de7b9abafb9e15491fb61df194100;Use latest release plugin. ;1;0;1;0
3;3;https://github.com/square/retrofit/commit/dfe5d9eb51352d6cad8ac618e19577525adcab87;Correct map parameter type detection for query and field. ;1;0;1;1
3;3;https://github.com/square/retrofit/commit/bcfc6ff673a9344172920415a04eaa904a90e78a;Update  <file_name>  to latest. Add default constructor. ;1;0;1;1
3;0;https://github.com/square/retrofit/commit/18e1dd8a067cd7927b2a7adb3dbdb9019f2cd35f;Prepare version <version>. ;1;1;0;1
3;3;https://github.com/square/retrofit/commit/9e93fc566670cde1cf873d92e7a27cdfeff494dd;Add simple package info to root package. ;1;0;1;1
3;3;https://github.com/square/retrofit/commit/d7da1cdc2406b88aae75ebfeaca93bbf3c94d505;Retain old parameter type. ;1;0;1;1
3;3;https://github.com/square/retrofit/commit/810bb53ee4a10fabd2632568b669a35572575347;Style tweaks to new endpoint code. ;1;0;0;1
