;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
2314;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Implement moving bytes between OkBuffers  ;This is more complicated than Id anticipated;https://github.com/square/okhttp/commit/5fe67f1bfc00a1c2027802515079137f6fd70bea;Similar;0.5871272683143616
2315;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Similar;0.531646192073822
2316;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Similar;0.5523431301116943
2317;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Similar;0.536515474319458
2318;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Similar;0.5513790845870972
2319;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Kill <file_name> in the process  ;Teach <file_name> <iden>;https://github.com/square/okhttp/commit/00a50d1919549b51d941aeb893b2a5ed465aa472;Similar;0.5717656016349792
2320;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Similar;0.7411215305328369
2321;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Make  <file_name> less flaky;I was seeing flaky results in the debugger because pooled connections were being evicted as the test ran;https://github.com/square/okhttp/commit/a39032cb0af0de4cbc1c18397c64f67074981538;Similar;0.5463314056396484
2322;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Update to the latest <method_name>;Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062;https://github.com/square/okhttp/commit/6ed0f2c2cbf5872684bcc50a883fb6d5d0ac207f;Similar;0.7572587728500366
2323;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Be more careful around IOExceptions;my goal is to make it easier to differentiate between protocol-level problems (bogus frames) from transport-level problems (closed sockets and EOF streams);https://github.com/square/okhttp/commit/b9580d68e9bc34eef397e9bc7f13091f1e3f1528;Similar;0.5559905767440796
2324;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Restore tests for response caching;One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed.;https://github.com/square/okhttp/commit/3d2547f18886e771aaa9baa996a21136c93460c4;Similar;0.6318758726119995
2325;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d;Similar;0.673651933670044
2326;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Make the `<method_name>` return full working connections;Previously the returned connections required the caller to do extra work: setting up tunnels and performing an `<iden>` handshake. With this change, we make a complete working connection in `<method_name>`. This will make it easier to fix fallback when a single domain has multiple `<iden>` addresses that are not reachable. Also, this will make it easier to do SPDY through `<iden>` proxies.;https://github.com/square/okhttp/commit/40ff76547064c3fb5acb9047a6f679dd4379a4d0;Similar;0.7215532064437866
2327;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Add error-prone compiler and fix its found issues;error-prone, its found issues;https://github.com/square/okhttp/commit/1c2c57b1a9e037d81aeac3ad5088db9ec4358fb1;Similar;0.5127951502799988
2328;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Remove old <iden> protocol method;old;https://github.com/square/okhttp/commit/4ab6a8258b0df3a3528029f810e1f48952dba2d7;Similar;0.6881992220878601
2329;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Similar;0.7607997059822083
2330;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Use HTML entity for ampersand;to represent the ampersand symbol in HTML;https://github.com/square/okhttp/commit/cabd391637d9fa4fdeb7238c844b0c528722fe1b;Similar;0.7113099098205566
2331;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Add convenience overload for <iden>-backed <method_name>;convenience;https://github.com/square/okhttp/commit/35d0922f46c95bd73b1d070b6963cf3512167854;Similar;0.6546418070793152
2332;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Drop unused dependencies;unused;https://github.com/square/okhttp/commit/59b1c1dc5290b9f96ebeefb7ea2369d58042fed3;Similar;0.5069652795791626
2333;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Update website to the latest design  ;latest design;https://github.com/square/okhttp/commit/0ff5ce5a6dd22b24c0c080e6fe8b734ec0859418;Similar;0.5827230215072632
2334;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Transfer to/from <iden> directly from <iden>  ;<pr_link>;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;Similar;0.6836488842964172
2335;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;add @override for subclass override method;subclass override method;https://github.com/square/okhttp/commit/a7603602ca8b58c5a32117f03189d6d6a7c8e7be;Similar;0.6151334643363953
2336;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Fix flaky testRfc2109Response();The time delta in the cookie max-age is rounded down, so is at most 59 seconds. Possibly a GC or some other hiccup can occasionally make it lower, so allow some room for error.;https://github.com/square/okhttp/commit/43f93d014c6cf42847ba88fe67dc2d7237bbfb4b;Similar;0.6154120564460754
2337;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Partially revert connection timeout behavior  ;The modification of the timeout behavior during connection caused problems;https://github.com/square/okhttp/commit/92e64f0279f1ce10ddd280fe048a92f6a959203d;Similar;0.5832343697547913
2338;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;The changes to <iden>s  <file_name> have been ported  ;Upstream commit of <iden> / <iden> fix, This does not include the introduction of PlatformTest, which will be difficult to write so it works everywhere;https://github.com/square/okhttp/commit/426c11de7b411bd47e9ef5ba3ce08d8589a8a88c;Similar;0.6710377335548401
2339;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Similar;0.776892900466919
2340;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Return <file_name> to previous (e.g. KitKat) behavior;this change required to handle this <iden> scenario;https://github.com/square/okhttp/commit/6cf56de5d0701ff26aa6043c552e17c4665c1287;Similar;0.7360684871673584
2341;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Document <file_name> throwing modes;To include the <pr_link> information;https://github.com/square/okhttp/commit/8c2f383f14e354a45d0f9f16f5b0fa35b7244a51;Similar;0.6273680925369263
2342;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8;Similar;0.7466835975646973
2343;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;Similar;0.760813295841217
2344;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;https://github.com/square/okhttp/commit/18f2b5e6e69de28f420298862378abfd243096ce;Similar;0.604610025882721
2345;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf;Similar;0.6907656192779541
2346;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Fix a race in <method_name> ( <pr_link> );We were assuming on a client failure the server wouldnt have any further events. But it will get a failure if we give it a moment. This was causing some test flakiness.;https://github.com/square/okhttp/commit/a95ec06a5037f7ca84f4f596397ce6090734c59b;Similar;0.628374457359314
2347;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Improve some Markdown;improve;https://github.com/square/okhttp/commit/69cabb714e2a9972a69be991e660bae99b356824;Similar;0.5184450149536133
2348;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.7701671719551086
2349;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Enable GitHub Security Scanning;To configure GitHub workflow for code security scanning;https://github.com/square/okhttp/commit/eba8a830929c2a696c48e702a0e22766ed9ab516;Similar;0.5224909782409668
2350;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;load through bootstrap;-;https://github.com/square/okhttp/commit/512f3528daf902fb74ad0e128420763cb91bdd35;Similar;0.6309012174606323
2351;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Fix bug where request body isnt sent when it should  ;request body isnt sent when it should;https://github.com/square/okhttp/commit/8e996aadc5d7839f249399abac657e3c9df1dc4a;Similar;0.5294625163078308
2352;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Add support for following <iden> 307 temporary redirects  ;Fixes Android bug 41739;https://github.com/square/okhttp/commit/0665b628fafec38271d7a66421ae04c7fd35dd29;Similar;0.6839711666107178
2353;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Add wildcard hostnames support in <file_name>;support;https://github.com/square/okhttp/commit/28434ce17d1b0bfb7f398d047e825f0f76b6e403;Similar;0.5783706307411194
2354;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Fix correctness of WebSocketReader reserved flags test;reserved flags;https://github.com/square/okhttp/commit/eae6f32101a5be6bf20621b7765791d32cb70f09;Similar;0.5783458352088928
2355;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Include prerequisites in the releasing guide.;to provide necessary information for users;https://github.com/square/okhttp/commit/99b83a3b20e6fe22b6ea587599fde1423056af2d;Similar;0.5319391489028931
2356;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";https://github.com/square/okhttp/commit/bc6776c751b4cd93551a2a20f56429bb78296829;Similar;0.7022145986557007
2357;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;https://github.com/square/okhttp/commit/59e68cd2bcba789e7faca70f8910afd2edeed2be;Similar;0.6360681056976318
2358;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;https://github.com/square/okhttp/commit/aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Similar;0.6525357365608215
2359;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Fix some maven problems that are blocking the <version> release;blocking the <version> release;https://github.com/square/okhttp/commit/2b5337d14ecce5f965ea0d0001f30565f0e1d4a0;Similar;0.6867812871932983
2360;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Rename <method_name> to <iden()>;I prefer signed;https://github.com/square/okhttp/commit/137e7de0454f10160370f105ac7d9d2fc5403c84;Similar;0.6566321849822998
2361;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;https://github.com/square/okhttp/commit/db2ae92156242255a0d42caaf50c7801e79de917;Similar;0.6704766750335693
2362;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Support client authentication in <file_name>;client authentication;https://github.com/square/okhttp/commit/d908a676c25b6b3d547b45a9970f4bfb7a358010;Similar;0.6638697385787964
2363;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3;Similar;0.6707510352134705
2364;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Fix Javadoc builds with the jsr305 dependency  ;Because multiple modules share a package we need to share the dependency on everything in package-info.java;https://github.com/square/okhttp/commit/e7e22feb12244b455c8f4961d7eeab7cd21965fe;Similar;0.6472999453544617
2365;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";https://github.com/square/okhttp/commit/ca76167504d5323f2a8c1011402907b9a755585c;Similar;0.5965227484703064
2366;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Similar;0.7189369201660156
2367;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Fix tests to share a common <iden>. Also fix the memory limit, which may prevent Travis from failing our tests.;share a common <iden>, memory limit, prevent Travis from failing our tests;https://github.com/square/okhttp/commit/5b8c043329b181d6d762d6192f3ded8abd84852e;Similar;0.6421675086021423
2368;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Update readme and changelog for <version>;<version>;https://github.com/square/okhttp/commit/b8fd4e3de0098c44010800c8206000a21feeb252;Similar;0.735964834690094
2369;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;New <file_name> class to normalize certificate chains  ;The goal of this is to get the root <iden> certificate into the certificate chain, so that it can be considered by the certificate pinner;https://github.com/square/okhttp/commit/18b2660873ed8f028ee72981c882ed676aa08030;Similar;0.6433930993080139
2370;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Fix some get prefixes on <file_name> and <method_name>;"-
None";https://github.com/square/okhttp/commit/7826bcb2fb1facb697a4c512776756c05d8c9deb;Similar;0.7613746523857117
2371;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Write some new connection pool tests;These use the <iden> APIs. Theyre high-level so they wont break with the implementation rewrite.;https://github.com/square/okhttp/commit/4262a05f8e858ac9c39599b2e1dfc53c03020cd2;Similar;0.6209850311279297
2372;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Similar;0.6288280487060547
2373;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;Similar;0.7827518582344055
2374;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Drop our one remaining <iden> cipher suite;Tracking <iden> and Firefox, which have also dropped this cipher suite;https://github.com/square/okhttp/commit/868ee844458eda9ee7b1b6f9a5238b7c3f84c0e4;Similar;0.5413424968719482
2375;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Expose internal APIs for pluggable file systems, Also migrate all of our tests to use the <method_name>  ;We arent yet ready to make <iden> a public type, but I dont mind making it _almost_ available via an internal API for those brave enough to try that, Its simpler.;https://github.com/square/okhttp/commit/a560f721937f7f7299167a4d1c3f3ca87998635b;Similar;0.614334225654602
2376;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Fix <iden> post retransmit in the new API  ;We dont buffer response bodies in the new API. But we should retransmit POST bodies when a request fails.;https://github.com/square/okhttp/commit/5b6f64a46220911466350202ae974f167497225a;Similar;0.6965671181678772
2377;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Add a test for corner-case behavior;Im looking to make HttpURLConnectionImpl delegate to Job, and that means writing tests for all the weird things it does above HttpEngine.;https://github.com/square/okhttp/commit/2d47bc2631048fc713dbc7dbb6e7603619fce776;Similar;0.6716494560241699
2378;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Add some pings to force happens-before in <iden> tests;Previously we were relying on accidents to get our tests to pass;https://github.com/square/okhttp/commit/ff7946416d86aedcf154b868ba869241cd4816e9;Similar;0.656530499458313
